id	PCOA1	PCOA2	group1	group2
6238CM	-0.100982814	-0.214862254	F7_CM	F7
6240CM	-0.04960537	-0.253091606	F7_CM	F7
6241CM	-0.091334938	-0.228480488	F7_CM	F7
6247CM	-0.005573879	-0.228178446	F7_CM	F7
6251CM	0.059520322	-0.325271809	F7_CM	F7
6253CM	0.021869296	-0.377220709	F7_CM	F7
6254CM	-0.095672561	-0.099137188	F7_CM	F7
6256CM	-0.05342631	-0.043976444	F7_CM	F7
6259CM	0.140764938	-0.383782071	F7_CM	F7
6262CM	-0.108083339	-0.064368805	F7_CM	F7
6263CM	0.059874807	-0.345300997	F7_CM	F7
6265CM	-0.056331558	-0.297000551	F7_CM	F7
6267CM	0.021585196	-0.262075287	F7_CM	F7
6268CM	-0.042132367	-0.184260553	F7_CM	F7
6273CM	-0.155024573	-0.146633663	F7_CM	F7
6275CM	-0.177264249	-0.067463853	F7_CM	F7
6277CM	-0.154504026	-0.110106561	F7_CM	F7
6281CM	-0.138121648	-0.06783496	F7_CM	F7
6283CM	-0.144093954	-0.174757772	F7_CM	F7
6291CM	-0.178200289	-0.112752603	F7_CM	F7
6292CM	-0.097030215	-0.1074209	F7_CM	F7
6293CM	-0.099813933	-0.058228602	F7_CM	F7
6294CM	0.185567147	-0.368765378	F7_CM	F7
6295CM	-0.154268961	-0.136635122	F7_CM	F7
6297CM	-0.128351805	-0.166593356	F7_CM	F7
6299CM	-0.174910109	-0.086590025	F7_CM	F7
6301CM	-0.15080189	-0.070621951	F7_CM	F7
6303CM	-0.08610022	-0.034978097	F7_CM	F7
6310CM	-0.048123103	-0.28281017	F7_CM	F7
6311CM	-0.020714593	-0.181002832	F7_CM	F7
6319CM	-0.134882021	-0.092876345	F7_CM	F7
6322CM	-0.012309487	-0.258532903	F7_CM	F7
6325CM	0.125698313	-0.283619089	F7_CM	F7
6328CM	0.093472716	-0.305824539	F7_CM	F7
6330CM	-0.00556945	-0.263242209	F7_CM	F7
6332CM	-0.012926943	-0.241908224	F7_CM	F7
6334CM	-0.004164135	-0.20997453	F7_CM	F7
6340CM	-0.0723471	-0.233789349	F7_CM	F7
6341CM	-0.137603902	-0.087976625	F7_CM	F7
6345CM	-0.120666519	-0.083671275	F7_CM	F7
6347CM	-0.155668944	-0.114474338	F7_CM	F7
6349CM	-0.052596903	-0.130826114	F7_CM	F7
6350CM	0.06139886	-0.2553638	F7_CM	F7
6351CM	-0.111137347	0.059165391	F7_CM	F7
6352CM	-0.103294425	-0.206140687	F7_CM	F7
6353CM	-0.128123945	-0.010627487	F7_CM	F7
6355CM	-0.140746192	-0.155773779	F7_CM	F7
6357CM	-0.110068863	-0.154189642	F7_CM	F7
6358CM	0.123386327	-0.259087889	F7_CM	F7
6359CM	-0.106806087	-0.151486518	F7_CM	F7
6363CM	-0.113042357	-0.148376152	F7_CM	F7
6365CM	-0.10677828	-0.114974384	F7_CM	F7
6375CM	0.075980064	-0.203605976	F7_CM	F7
6380CM	-0.026852618	-0.210120284	F7_CM	F7
6385CM	-0.068199895	-0.146116226	F7_CM	F7
6386CM	0.066215141	-0.255560257	F7_CM	F7
6387CM	-0.027002277	-0.168777748	F7_CM	F7
6389CM	0.087323422	-0.248039899	F7_CM	F7
6397CM	0.071761663	0.040412825	F7_CM	F7
6401CM	0.225595297	-0.323618381	F7_CM	F7
6402CM	0.007530584	-0.1762127	F7_CM	F7
6403CM	-0.075494562	-0.088969463	F7_CM	F7
6404CM	-0.082283343	-0.229090089	F7_CM	F7
6405CM	-0.057223795	-0.170881071	F7_CM	F7
6406CM	-0.107170006	-0.174366376	F7_CM	F7
6407CM	0.013223159	-0.201582378	F7_CM	F7
6408CM	-0.027865291	-0.204585286	F7_CM	F7
6409CM	-0.086417994	-0.062300668	F7_CM	F7
6412CM	-0.107740341	-0.230467763	F7_CM	F7
6421CM	-0.013572662	-0.077699529	F7_CM	F7
6425CM	0.371378675	-0.209509158	F7_CM	F7
6430CM	0.123421272	-0.2114483	F7_CM	F7
6434CM	-0.095993268	-0.078513412	F7_CM	F7
6435CM	0.108483703	-0.300828435	F7_CM	F7
6437CM	-0.076535927	-0.159465826	F7_CM	F7
6438CM	0.005862938	-0.197814826	F7_CM	F7
6458CM	-0.122321495	-0.072928542	F7_CM	F7
6460CM	-0.06489801	-0.109091639	F7_CM	F7
6462CM	0.019338995	-0.24144268	F7_CM	F7
6464CM	0.024210199	-0.321055899	F7_CM	F7
6465CM	0.036660215	-0.249024713	F7_CM	F7
6466CM	0.174117454	-0.252819419	F7_CM	F7
6468CM	0.0908747	-0.370198381	F7_CM	F7
6469CM	0.052394208	-0.249876857	F7_CM	F7
6471CM	0.369067229	-0.105097946	F7_CM	F7
6474CM	0.072549288	-0.38403928	F7_CM	F7
6475CM	-0.079632446	-0.143069134	F7_CM	F7
6477CM	-0.084988094	-0.09382711	F7_CM	F7
6479CM	-0.061191166	-0.282773838	F7_CM	F7
6484CM	0.061427443	-0.306817041	F7_CM	F7
6486CM	0.023810198	-0.3488404	F7_CM	F7
6490CM	0.13988767	-0.272711563	F7_CM	F7
6499CM	0.116743569	-0.070836711	F7_CM	F7
6505CM	-0.025737129	-0.178601614	F7_CM	F7
6507CM	0.172086236	-0.051703727	F7_CM	F7
6510CM	-0.067204731	-0.260813975	F7_CM	F7
6512CM	0.083428949	-0.287979099	F7_CM	F7
6524CM	0.216303443	-0.340637793	F7_CM	F7
6525CM	0.025651804	-0.077008814	F7_CM	F7
6533CM	-0.107600326	-0.162160781	F7_CM	F7
6536CM	0.004239843	-0.225478517	F7_CM	F7
6540CM	-0.03445456	-0.103562304	F7_CM	F7
6542CM	-0.103202271	-0.066043492	F7_CM	F7
6544CM	0.047402624	-0.246939448	F7_CM	F7
6546CM	-0.037644103	-0.083369947	F7_CM	F7
6549CM	-0.037962123	-0.251687896	F7_CM	F7
6552CM	-0.065830647	-0.137606182	F7_CM	F7
6553CM	0.115125405	-0.060586337	F7_CM	F7
6556CM	-0.121013038	-0.079198175	F7_CM	F7
6558CM	0.106984886	-0.065958822	F7_CM	F7
6564CM	-0.019722311	-0.329513995	F7_CM	F7
6566CM	-0.075863509	-0.222796514	F7_CM	F7
6567CM	0.13829272	-0.108274678	F7_CM	F7
6568CM	0.280928538	-0.278528868	F7_CM	F7
6569CM	0.088205087	-0.158628873	F7_CM	F7
6570CM	-0.061010155	-0.25133923	F7_CM	F7
6572CM	0.02288002	-0.299345435	F7_CM	F7
6573CM	0.099637721	-0.230536567	F7_CM	F7
6574CM	-0.119547937	-0.064816851	F7_CM	F7
6575CM	-0.135912295	-0.174717877	F7_CM	F7
6576CM	0.166111537	-0.223303354	F7_CM	F7
6577CM	0.004722891	-0.219418997	F7_CM	F7
6578CM	-0.087009483	-0.153994727	F7_CM	F7
6581CM	0.244586013	-0.076021692	F7_CM	F7
6582CM	-0.134449257	-0.126352383	F7_CM	F7
6583CM	0.083379789	-0.144173277	F7_CM	F7
6584CM	-0.005363132	-0.31004623	F7_CM	F7
6590CM	-0.137755131	-0.172124011	F7_CM	F7
6592CM	-0.0908768	-0.01927783	F7_CM	F7
6596CM	-0.144660482	-0.143486424	F7_CM	F7
6598CM	-0.06537429	-0.173454085	F7_CM	F7
6601CM	0.043106883	-0.360930154	F7_CM	F7
6603CM	0.204615676	-0.362809955	F7_CM	F7
6607CM	0.241844211	-0.380103653	F7_CM	F7
6609CM	0.237201072	-0.323773588	F7_CM	F7
6613CM	-0.045308707	-0.217369294	F7_CM	F7
6620CM	-0.017007981	-0.15924704	F7_CM	F7
6627CM	0.137266293	-0.268232349	F7_CM	F7
6634CM	-0.090187835	-0.013830577	F7_CM	F7
6635CM	-0.001715215	-0.265537533	F7_CM	F7
6638CM	0.057092054	-0.22902139	F7_CM	F7
6647CM	0.186083512	-0.246063723	F7_CM	F7
6649CM	0.186460888	-0.336109076	F7_CM	F7
6651CM	0.026700309	-0.277415923	F7_CM	F7
6653CM	-0.018592927	-0.091476468	F7_CM	F7
6655CM	-0.013888195	-0.149293018	F7_CM	F7
6659CM	-0.003204331	-0.135294536	F7_CM	F7
6661CM	-0.085466502	-0.048351438	F7_CM	F7
6663CM	-0.019904527	-0.122768914	F7_CM	F7
6665CM	-0.046285042	-0.187168278	F7_CM	F7
6669CM	-0.096755616	-0.141729634	F7_CM	F7
6671CM	-0.038420159	-0.205020214	F7_CM	F7
6679CM	-0.055930934	-0.145899697	F7_CM	F7
6685CM	0.116644573	-0.362342045	F7_CM	F7
6693CM	-0.044918957	-0.199728672	F7_CM	F7
6695CM	-0.006173146	-0.112740546	F7_CM	F7
6697CM	-0.06736524	-0.066882331	F7_CM	F7
6699CM	-0.042606282	-0.244266208	F7_CM	F7
6701CM	-0.037962424	-0.102331102	F7_CM	F7
6705CM	0.08902982	-0.175690621	F7_CM	F7
6711CM	-0.133966749	-0.123657141	F7_CM	F7
6713CM	-0.098456454	-0.053255887	F7_CM	F7
6715CM	-0.118941935	-0.170651858	F7_CM	F7
6717CM	-0.138496622	-0.063782074	F7_CM	F7
6722CM	0.048333523	-0.353906911	F7_CM	F7
6724CM	-0.108526382	-0.014549126	F7_CM	F7
6726CM	0.103810035	-0.113470631	F7_CM	F7
6728CM	-0.05259523	-0.261210893	F7_CM	F7
6729CM	-0.175141302	-0.038342185	F7_CM	F7
6731CM	-0.088804653	-0.086399296	F7_CM	F7
6732CM	0.084393032	-0.286381344	F7_CM	F7
6734CM	-0.02789432	-0.177830582	F7_CM	F7
6740CM	0.016404553	-0.269000661	F7_CM	F7
6742CM	0.019854673	-0.24431815	F7_CM	F7
6743CM	-0.124792941	-0.016715817	F7_CM	F7
6745CM	0.334336797	-0.063313464	F7_CM	F7
6746CM	-0.092409908	-0.227425404	F7_CM	F7
6748CM	-0.117747089	-0.064955679	F7_CM	F7
6750CM	-0.115440378	-0.098141786	F7_CM	F7
6751CM	-0.116832602	-0.024836098	F7_CM	F7
6752CM	-0.036278584	-0.160170494	F7_CM	F7
6753CM	-0.154173143	-0.033512592	F7_CM	F7
6754CM	-0.096675563	-0.160980372	F7_CM	F7
6755CM	-0.07168468	-0.252941566	F7_CM	F7
6756CM	-0.12682224	-0.159058913	F7_CM	F7
6757CM	-0.041002894	-0.05222247	F7_CM	F7
6759CM	-0.151099605	-0.007607106	F7_CM	F7
6761CM	-0.116972861	-0.151690486	F7_CM	F7
6763CM	0.124538467	-0.200124736	F7_CM	F7
6768CM	-0.038308741	-0.207382879	F7_CM	F7
6770CM	0.172679818	-0.426110904	F7_CM	F7
6772CM	-0.0728502	-0.189081362	F7_CM	F7
6774CM	-0.088124649	-0.124102857	F7_CM	F7
6781CM	0.065997137	-0.154214663	F7_CM	F7
6783CM	-0.056690476	-0.157384601	F7_CM	F7
6789CM	0.171012957	-0.198048074	F7_CM	F7
6791CM	-0.122245782	0.014507013	F7_CM	F7
6793CM	0.031575208	-0.249363636	F7_CM	F7
6795CM	-0.021030756	-0.181520912	F7_CM	F7
6797CM	-0.048609201	-0.18189113	F7_CM	F7
6798CM	0.114619037	-0.340188883	F7_CM	F7
6801CM	0.022493842	-0.29284301	F7_CM	F7
6802CM	-0.061190767	-0.203710873	F7_CM	F7
6803CM	-0.083828339	-0.086384174	F7_CM	F7
6805CM	-0.081453798	-0.004902637	F7_CM	F7
6807CM	-0.054553931	-0.161763864	F7_CM	F7
6811CM	0.015036366	-0.18318088	F7_CM	F7
6814CM	0.007957123	-0.342320911	F7_CM	F7
6815CM	-0.080274487	-0.085583805	F7_CM	F7
6820CM	-0.089113399	-0.192572791	F7_CM	F7
6821CM	-0.127604495	-0.154580738	F7_CM	F7
6822CM	0.071638827	-0.33685016	F7_CM	F7
6824CM	-0.039980711	-0.229854107	F7_CM	F7
6825CM	-0.12220635	-0.036811951	F7_CM	F7
6827CM	-0.000917705	-0.067294522	F7_CM	F7
6830CM	0.000941875	-0.134638351	F7_CM	F7
6831CM	-0.141005314	-0.094572723	F7_CM	F7
6832CM	-0.042629432	-0.229666144	F7_CM	F7
6833CM	-0.091012989	-0.16541914	F7_CM	F7
6834CM	-0.078671659	-0.179704838	F7_CM	F7
6835CM	-0.062392748	-0.165150573	F7_CM	F7
6837CM	-0.072283366	-0.182269746	F7_CM	F7
6838CM	0.066822451	-0.36257765	F7_CM	F7
6841CM	-0.063436894	-0.213479322	F7_CM	F7
6842CM	-0.114022495	-0.177497025	F7_CM	F7
6843CM	0.025658644	-0.224830149	F7_CM	F7
6844CM	0.017497145	-0.214837972	F7_CM	F7
6845CM	-0.065356255	-0.198240845	F7_CM	F7
6846CM	-0.104354974	-0.124765258	F7_CM	F7
6847CM	0.068557055	-0.309543661	F7_CM	F7
6848CM	0.032132769	-0.230323144	F7_CM	F7
6849CM	-0.123968693	-0.123539031	F7_CM	F7
6850CM	0.035732641	-0.119108858	F7_CM	F7
6854CM	-0.006143734	-0.245254205	F7_CM	F7
6858CM	-0.060605882	-0.179033975	F7_CM	F7
6860CM	-0.038806164	-0.200100075	F7_CM	F7
6868CM	0.030966389	-0.242837813	F7_CM	F7
6869CM	0.044118016	-0.24438094	F7_CM	F7
6870CM	-0.152337845	-0.091594215	F7_CM	F7
6872CM	-0.064606614	-0.266162371	F7_CM	F7
6874CM	-0.000886674	-0.298072281	F7_CM	F7
6876CM	0.067225888	-0.327696881	F7_CM	F7
6877CM	-0.047290735	-0.144176794	F7_CM	F7
6878CM	-0.045831529	-0.198466531	F7_CM	F7
6879CM	-0.093118781	-0.1374723	F7_CM	F7
6885CM	0.117846491	-0.276572828	F7_CM	F7
6887CM	-0.01635184	-0.242808366	F7_CM	F7
6889CM	-0.001458356	-0.202257881	F7_CM	F7
6890CM	-0.123251487	-0.076639108	F7_CM	F7
6891CM	-0.017888867	-0.13689041	F7_CM	F7
6894CM	-0.152328148	-0.162483131	F7_CM	F7
6895CM	0.228272509	-0.205839679	F7_CM	F7
6898CM	0.123297722	-0.088381153	F7_CM	F7
6899CM	-0.093175454	-0.161887123	F7_CM	F7
6901CM	0.008576732	-0.094019155	F7_CM	F7
6902CM	-0.060513838	-0.159955076	F7_CM	F7
6903CM	-0.089172509	-0.131909757	F7_CM	F7
6904CM	-0.067254337	-0.139818495	F7_CM	F7
6907CM	-0.034390238	-0.167022289	F7_CM	F7
6911CM	-0.026639311	-0.192335627	F7_CM	F7
6912CM	0.000950519	-0.148563993	F7_CM	F7
6914CM	-0.157652461	-0.082022552	F7_CM	F7
6915CM	0.024526905	-0.258703505	F7_CM	F7
6917CM	-0.078071936	-0.133014064	F7_CM	F7
6918CM	-0.150661643	-0.095092602	F7_CM	F7
6920CM	-0.075615052	0.002790686	F7_CM	F7
6924CM	0.261087393	-0.266043697	F7_CM	F7
6932CM	-0.110682119	-0.186550887	F7_CM	F7
6937CM	-0.128028714	-0.093992036	F7_CM	F7
6939CM	-0.076266066	-0.21102686	F7_CM	F7
6945CM	0.104781619	-0.329326424	F7_CM	F7
6951CM	-0.092856178	-0.168154372	F7_CM	F7
6953CM	0.15523373	-0.342139385	F7_CM	F7
6955CM	-0.015406196	-0.2428053	F7_CM	F7
6957CM	-0.097667378	-0.215059755	F7_CM	F7
6960CM	0.204384554	-0.266238782	F7_CM	F7
6967CM	-0.044337887	-0.192712018	F7_CM	F7
6971CM	-0.166745814	-0.05980579	F7_CM	F7
6973CM	-0.061049954	-0.09132329	F7_CM	F7
6975CM	0.117565032	-0.274104017	F7_CM	F7
6977CM	-0.031785516	-0.105028151	F7_CM	F7
6979CM	-0.066862518	-0.177595742	F7_CM	F7
6981CM	-0.01054268	-0.152441996	F7_CM	F7
6983CM	-0.006998763	-0.228774221	F7_CM	F7
6985CM	-0.062316577	-0.229676026	F7_CM	F7
6989CM	0.008968254	-0.301015612	F7_CM	F7
6995CM	0.033881808	-0.235905382	F7_CM	F7
7001CM	-0.134657236	-0.128205049	F7_CM	F7
7003CM	-0.019246513	-0.285428918	F7_CM	F7
7005CM	-0.018762362	-0.108051774	F7_CM	F7
7009CM	0.001600879	-0.193461165	F7_CM	F7
7011CM	-0.024895141	-0.196264238	F7_CM	F7
7015CM	-0.056701099	-0.145402522	F7_CM	F7
7017CM	-0.002346334	-0.2754909	F7_CM	F7
7019CM	-0.129323969	-0.18684847	F7_CM	F7
7021CM	-0.092633154	-0.141044279	F7_CM	F7
7023CM	-0.052811355	-0.163891235	F7_CM	F7
7025CM	0.110658381	-0.255716795	F7_CM	F7
7027CM	-0.017456059	-0.262220708	F7_CM	F7
7029CM	0.010402978	-0.22688148	F7_CM	F7
7031CM	0.003509259	-0.298367046	F7_CM	F7
7035CM	-0.116295817	-0.193273707	F7_CM	F7
7037CM	0.146973338	-0.338313086	F7_CM	F7
7041CM	0.033859104	-0.325614289	F7_CM	F7
7043CM	-0.078917552	-0.212487219	F7_CM	F7
7045CM	-0.001364745	-0.256358606	F7_CM	F7
7047CM	0.201820978	-0.346451364	F7_CM	F7
7049CM	0.088606735	-0.366834019	F7_CM	F7
7051CM	0.208711956	-0.305877072	F7_CM	F7
7053CM	-0.06523517	-0.118405951	F7_CM	F7
7055CM	-0.155607676	-0.089752788	F7_CM	F7
7059CM	-0.14988265	-0.108020756	F7_CM	F7
7061CM	-0.144479285	-0.112191981	F7_CM	F7
7063CM	-0.120692028	-0.132459508	F7_CM	F7
7067CM	-0.140266428	-0.143689738	F7_CM	F7
7069CM	-0.104848571	-0.200688404	F7_CM	F7
7071CM	-0.062259853	-0.211079011	F7_CM	F7
7073CM	0.001351882	-0.221575503	F7_CM	F7
7075CM	0.042454908	-0.189511866	F7_CM	F7
7077CM	-0.142439738	-0.104580611	F7_CM	F7
7081CM	-0.034825518	-0.142223497	F7_CM	F7
7083CM	-0.005255988	-0.167293736	F7_CM	F7
7087CM	0.360009874	-0.221636515	F7_CM	F7
7089CM	-0.068981093	-0.036277299	F7_CM	F7
7093CM	-0.140702122	-0.103583416	F7_CM	F7
7097CM	0.101671051	-0.006940264	F7_CM	F7
7099CM	-0.035321463	-0.000782791	F7_CM	F7
7101CM	-0.013846935	-0.059213717	F7_CM	F7
7103CM	-0.11149744	-0.13156868	F7_CM	F7
7105CM	-0.129434466	-0.072383501	F7_CM	F7
7107CM	-0.063424299	-0.052087697	F7_CM	F7
7113CM	-0.116785073	-0.111980481	F7_CM	F7
5800I	0.518868159	0.151416613	F7_IC	F7
5801I	0.348384612	0.112804312	F7_IC	F7
5802I	0.467441048	0.078011375	F7_IC	F7
5803I	0.525244729	0.111829916	F7_IC	F7
5805I	0.551253869	0.117632149	F7_IC	F7
5806I	0.467861787	0.081419525	F7_IC	F7
5807I	0.562389052	0.102859774	F7_IC	F7
5808I	0.568188191	0.092911172	F7_IC	F7
5809I	0.370959205	0.008121723	F7_IC	F7
5811I	0.649039558	0.163806734	F7_IC	F7
5813I	0.55644217	0.138132651	F7_IC	F7
5814I	0.530329042	0.019972375	F7_IC	F7
5815I	0.61488934	0.15272229	F7_IC	F7
5816I	0.554061758	0.033641497	F7_IC	F7
5820I	0.617509098	0.153399862	F7_IC	F7
5822I	0.619578923	0.139161765	F7_IC	F7
5825I	0.614952231	0.148844255	F7_IC	F7
5826I	0.615244966	0.169737145	F7_IC	F7
5828I	0.645618665	0.171247556	F7_IC	F7
5830I	0.561107415	0.169466804	F7_IC	F7
5833I	0.592165129	0.160890115	F7_IC	F7
5835I	0.567155588	0.186611879	F7_IC	F7
5836I	0.652513577	0.158425898	F7_IC	F7
5837I	0.589657459	0.185753316	F7_IC	F7
5838I	0.647786579	0.170337898	F7_IC	F7
5839I	0.62793623	0.157504941	F7_IC	F7
5840I	0.579523481	0.143782762	F7_IC	F7
5843I	0.610368987	0.147966314	F7_IC	F7
5845I	0.646691496	0.169530282	F7_IC	F7
5847I	0.63619118	0.184276939	F7_IC	F7
5850I	0.615600506	0.170735062	F7_IC	F7
5851I	0.614822817	0.180003224	F7_IC	F7
5852I	0.628771858	0.162935824	F7_IC	F7
5859I	0.455614929	0.102748285	F7_IC	F7
5863I	0.52839114	0.111018854	F7_IC	F7
5866I	0.631714489	0.186531486	F7_IC	F7
5871I	0.575557132	0.187705991	F7_IC	F7
5875I	0.610236761	0.130398856	F7_IC	F7
5876I	0.662459765	0.180306751	F7_IC	F7
5877I	0.649416818	0.169831329	F7_IC	F7
5880I	0.61346037	0.152528424	F7_IC	F7
5882I	0.604761346	0.06243887	F7_IC	F7
5884I	0.62277804	0.129662547	F7_IC	F7
5887I	0.561170336	0.078274984	F7_IC	F7
5888I	0.642420416	0.160477969	F7_IC	F7
5891I	0.60997786	0.166420884	F7_IC	F7
5892I	0.570198587	0.186765886	F7_IC	F7
5894I	0.578058463	0.124494599	F7_IC	F7
5895I	0.525012958	0.151347675	F7_IC	F7
5896I	0.54902552	0.170298572	F7_IC	F7
5897I	0.644888317	0.150558768	F7_IC	F7
5899I	0.581805806	0.164659698	F7_IC	F7
5902I	0.449923623	-0.072938578	F7_IC	F7
5903I	0.426963572	-0.09746526	F7_IC	F7
5904I	0.606111459	0.14526356	F7_IC	F7
5905I	0.655954241	0.16378603	F7_IC	F7
5908I	0.537360163	0.076360025	F7_IC	F7
5909I	0.6097839	0.147926376	F7_IC	F7
5910I	0.470251648	0.049580684	F7_IC	F7
5911I	0.637447489	0.162362562	F7_IC	F7
5913I	0.616789307	0.163590254	F7_IC	F7
5916I	0.579183443	0.023688903	F7_IC	F7
5917I	0.538549519	0.115606336	F7_IC	F7
5918I	0.377225656	0.062440665	F7_IC	F7
5919I	0.463264384	-0.068175269	F7_IC	F7
5920I	0.605130508	0.134323188	F7_IC	F7
5922I	0.532068234	0.099938051	F7_IC	F7
5924I	0.549262927	0.125555523	F7_IC	F7
5927I	0.607097091	0.166516729	F7_IC	F7
5929I	0.653536796	0.166924108	F7_IC	F7
5935I	0.603503617	0.140368291	F7_IC	F7
5939I	0.584937589	0.137589208	F7_IC	F7
5941I	0.571377907	0.181155489	F7_IC	F7
5942I	0.362684728	-0.026489556	F7_IC	F7
5950I	0.549820031	0.151666646	F7_IC	F7
5953I	0.584880486	0.133373251	F7_IC	F7
5954I	0.327313501	-0.037232944	F7_IC	F7
5955I	0.604750926	0.139151261	F7_IC	F7
5956I	0.629351252	0.114688911	F7_IC	F7
5958I	0.563657289	0.160303447	F7_IC	F7
5963I	0.589281767	0.133278509	F7_IC	F7
5967I	0.393497135	-0.144006462	F7_IC	F7
5970I	0.661092253	0.173944111	F7_IC	F7
5971I	0.531948852	0.061224727	F7_IC	F7
5973I	0.638709728	0.134514966	F7_IC	F7
5974I	0.588048596	0.178087356	F7_IC	F7
5976I	0.570168472	0.18349057	F7_IC	F7
5977I	0.657469306	0.170811586	F7_IC	F7
5979I	0.525249376	-0.026089374	F7_IC	F7
5981I	0.633313947	0.14905351	F7_IC	F7
5983I	0.644992556	0.177598243	F7_IC	F7
5985I	0.643298755	0.18019288	F7_IC	F7
5986I	0.620836701	0.143339134	F7_IC	F7
5987I	0.611939688	0.134953114	F7_IC	F7
5988I	0.517644615	0.11177909	F7_IC	F7
5994I	0.647250546	0.188598415	F7_IC	F7
5995I	0.561190814	0.130612394	F7_IC	F7
6002I	0.60954049	0.128985732	F7_IC	F7
6006I	0.668176469	0.17118146	F7_IC	F7
6007I	0.562159752	0.181030953	F7_IC	F7
6009I	0.595256762	0.18058045	F7_IC	F7
6011I	0.633254666	0.165769202	F7_IC	F7
6013I	0.640202696	0.176147618	F7_IC	F7
6014I	0.592128553	0.155451274	F7_IC	F7
6016I	0.53629317	0.136420125	F7_IC	F7
6017I	0.599160517	0.053971418	F7_IC	F7
6019I	0.393521373	0.192835202	F7_IC	F7
6021I	0.580794483	0.098001011	F7_IC	F7
6022I	0.499009879	0.151036674	F7_IC	F7
6030I	0.621596866	0.15986362	F7_IC	F7
6031I	0.631567137	0.164126132	F7_IC	F7
6039I	0.601745698	0.187337324	F7_IC	F7
6046I	0.584369283	0.163063944	F7_IC	F7
6048I	0.595190067	0.160429626	F7_IC	F7
6049I	0.650327111	0.1832147	F7_IC	F7
6050I	0.627688631	0.173551501	F7_IC	F7
6052I	0.60524905	0.122843784	F7_IC	F7
6055I	0.397852502	0.131144268	F7_IC	F7
6061I	0.626163039	0.170939696	F7_IC	F7
6065I	0.592574822	0.173177243	F7_IC	F7
6068I	0.657262256	0.159800469	F7_IC	F7
6070I	0.554828375	0.10760592	F7_IC	F7
6071I	0.664066824	0.175883225	F7_IC	F7
6078I	0.634241431	0.175572323	F7_IC	F7
6086I	0.568847028	0.089114879	F7_IC	F7
6087I	0.578181522	0.163545436	F7_IC	F7
6089I	0.523530115	0.085078353	F7_IC	F7
6093I	0.43376366	0.098271635	F7_IC	F7
6096I	0.467577121	0.05539742	F7_IC	F7
6101I	0.542150483	0.14304928	F7_IC	F7
6103I	0.646829969	0.175550757	F7_IC	F7
6107I	0.384671386	-0.005475749	F7_IC	F7
6115I	0.52170486	0.064630135	F7_IC	F7
6117I	0.574890839	0.189249663	F7_IC	F7
6119I	0.630413828	0.143784043	F7_IC	F7
6125I	0.586208662	0.197577886	F7_IC	F7
6127I	0.590817779	0.166015549	F7_IC	F7
6129I	0.464205281	-0.030759779	F7_IC	F7
6131I	0.642007628	0.167201882	F7_IC	F7
6134I	0.637773491	0.173715701	F7_IC	F7
6135I	0.438189583	0.115907442	F7_IC	F7
6137I	0.569822292	0.174704233	F7_IC	F7
6140I	0.629753341	0.149270726	F7_IC	F7
6143I	0.486877062	-0.101791577	F7_IC	F7
6144I	0.599601658	0.164778891	F7_IC	F7
6147I	0.618115993	0.093922714	F7_IC	F7
6149I	0.58713339	0.104561511	F7_IC	F7
6160I	0.1202166	0.049481383	F7_IC	F7
6167I	0.593570777	0.1239932	F7_IC	F7
6168I	0.236015636	0.002145582	F7_IC	F7
6175I	0.640179497	0.105059766	F7_IC	F7
6182I	0.55842438	0.182632232	F7_IC	F7
6184I	0.600500507	0.133096414	F7_IC	F7
6185I	0.61190947	0.13176503	F7_IC	F7
6186I	0.619147685	0.145341949	F7_IC	F7
6187I	0.615142207	0.162714075	F7_IC	F7
6191I	0.595937196	0.125161886	F7_IC	F7
6192I	0.521025521	0.112891625	F7_IC	F7
6193I	0.559465128	0.179148534	F7_IC	F7
6203I	0.616768697	0.177175885	F7_IC	F7
6207I	0.509997955	0.142133008	F7_IC	F7
6210I	0.61098986	0.159270435	F7_IC	F7
6220I	0.435696773	0.130578415	F7_IC	F7
6222I	0.496333122	0.064945975	F7_IC	F7
6225I	0.646040545	0.169864335	F7_IC	F7
6227I	0.535304307	0.079437989	F7_IC	F7
6229I	0.298854662	-0.174945376	F7_IC	F7
6230I	0.506080668	0.134427892	F7_IC	F7
6231I	0.568148108	0.050006737	F7_IC	F7
6233I	0.605211536	0.027345658	F7_IC	F7
6235I	0.547080927	0.096632034	F7_IC	F7
6251I	0.609868071	0.121968623	F7_IC	F7
6254I	0.5763405	0.160822719	F7_IC	F7
6256I	0.507810823	0.051811917	F7_IC	F7
6259I	0.608411826	0.16442484	F7_IC	F7
6267I	0.588513637	0.158268392	F7_IC	F7
6272I	0.632916865	0.157419699	F7_IC	F7
6273I	0.544931788	0.156247755	F7_IC	F7
6275I	0.485016576	0.121573528	F7_IC	F7
6277I	0.472524094	0.071548469	F7_IC	F7
6292I	0.557301718	-0.008982471	F7_IC	F7
6293I	0.647950438	0.17466465	F7_IC	F7
6294I	0.587972442	0.140033848	F7_IC	F7
6297I	0.667204724	0.188972768	F7_IC	F7
6299I	0.585364338	0.177984277	F7_IC	F7
6310I	0.601246056	0.175373547	F7_IC	F7
6311I	0.564804108	0.107265283	F7_IC	F7
6322I	0.660428229	0.171306988	F7_IC	F7
6325I	0.516781825	0.139832369	F7_IC	F7
6327I	0.589193982	0.152975989	F7_IC	F7
6328I	0.664811052	0.170210463	F7_IC	F7
