DS	TAX	HER1	HER2	LEVEL
D240	Otu10558	0	0.0000 	OTUs
D240	Otu10770	0	0.0000 	OTUs
D240	Otu10842	0	0.0000 	OTUs
D240	Otu11136	0	0.0000 	OTUs
D240	Otu1119	0	0.0000 	OTUs
D240	Otu11303	0	0.0000 	OTUs
D240	Otu11414	0	0.0000 	OTUs
D240	Otu11525	0	0.0000 	OTUs
D240	Otu1153	0	0.0000 	OTUs
D240	Otu1155	0	0.0000 	OTUs
D240	Otu11596	0	0.0000 	OTUs
D240	Otu1161	0	0.0000 	OTUs
D240	Otu11690	0	0.0000 	OTUs
D240	Otu11909	0	0.0000 	OTUs
D240	Otu11953	0	0.0000 	OTUs
D240	Otu12	0	0.0000 	OTUs
D240	Otu1203	0	0.0000 	OTUs
D240	Otu12322	0	0.0000 	OTUs
D240	Otu12360	0	0.0000 	OTUs
D240	Otu12365	0	0.0000 	OTUs
D240	Otu12454	0	0.0000 	OTUs
D240	Otu128	0	0.0000 	OTUs
D240	Otu12955	0	0.0000 	OTUs
D240	Otu1299	0	0.0000 	OTUs
D240	Otu1302	0	0.0000 	OTUs
D240	Otu13177	0	0.0000 	OTUs
D240	Otu13304	0	0.0000 	OTUs
D240	Otu1356	0	0.0000 	OTUs
D240	Otu1409	0	0.0000 	OTUs
D240	Otu14661	0	0.0000 	OTUs
D240	Otu15720	0	0.0000 	OTUs
D240	Otu15761	0	0.0000 	OTUs
D240	Otu15808	0	0.0000 	OTUs
D240	Otu15821	0	0.0000 	OTUs
D240	Otu15829	0	0.0000 	OTUs
D240	Otu15861	0	0.0000 	OTUs
D240	Otu15873	0	0.0000 	OTUs
D240	Otu15910	0	0.0000 	OTUs
D240	Otu15911	0	0.0000 	OTUs
D240	Otu16027	0	0.0000 	OTUs
D240	Otu16032	0	0.0000 	OTUs
D240	Otu16037	0	0.0000 	OTUs
D240	Otu16236	0	0.0000 	OTUs
D240	Otu16260	0	0.0000 	OTUs
D240	Otu16398	0	0.0000 	OTUs
D240	Otu16408	0	0.0000 	OTUs
D240	Otu16670	0	0.0000 	OTUs
D240	Otu16682	0	0.0000 	OTUs
D240	Otu16703	0	0.0000 	OTUs
D240	Otu16720	0	0.0000 	OTUs
D240	Otu16770	0	0.0000 	OTUs
D240	Otu16891	0	0.0000 	OTUs
D240	Otu16960	0	0.0000 	OTUs
D240	Otu16988	0	0.0000 	OTUs
D240	Otu17012	0	0.0000 	OTUs
D240	Otu17021	0	0.0000 	OTUs
D240	Otu17051	0	0.0000 	OTUs
D240	Otu17069	0	0.0000 	OTUs
D240	Otu17070	0	0.0000 	OTUs
D240	Otu17089	0	0.0000 	OTUs
D240	Otu17205	0	0.0000 	OTUs
D240	Otu17423	0	0.0000 	OTUs
D240	Otu175	0	0.0000 	OTUs
D240	Otu17545	0	0.0000 	OTUs
D240	Otu17787	0	0.0000 	OTUs
D240	Otu17907	0	0.0000 	OTUs
D240	Otu18366	0	0.0000 	OTUs
D240	Otu191	0	0.0000 	OTUs
D240	Otu19226	0	0.0000 	OTUs
D240	Otu19679	0	0.0000 	OTUs
D240	Otu19720	0	0.0000 	OTUs
D240	Otu19726	0	0.0000 	OTUs
D240	Otu21340	0	0.0000 	OTUs
D240	Otu21404	0	0.0000 	OTUs
D240	Otu21503	0	0.0000 	OTUs
D240	Otu21624	0	0.0000 	OTUs
D240	Otu21638	0	0.0000 	OTUs
D240	Otu21787	0	0.0000 	OTUs
D240	Otu21850	0	0.0000 	OTUs
D240	Otu21943	0	0.0000 	OTUs
D240	Otu22018	0	0.0000 	OTUs
D240	Otu22049	0	0.0000 	OTUs
D240	Otu22321	0	0.0000 	OTUs
D240	Otu22433	0	0.0000 	OTUs
D240	Otu22453	0	0.0000 	OTUs
D240	Otu22736	0	0.0000 	OTUs
D240	Otu22782	0	0.0000 	OTUs
D240	Otu22801	0	0.0000 	OTUs
D240	Otu22840	0	0.0000 	OTUs
D240	Otu23038	0	0.0000 	OTUs
D240	Otu23066	0	0.0000 	OTUs
D240	Otu23152	0	0.0000 	OTUs
D240	Otu23400	0	0.0000 	OTUs
D240	Otu23469	0	0.0000 	OTUs
D240	Otu237	0	0.0000 	OTUs
D240	Otu24074	0	0.0000 	OTUs
D240	Otu24162	0	0.0000 	OTUs
D240	Otu24530	0	0.0000 	OTUs
D240	Otu25068	0	0.0000 	OTUs
D240	Otu25311	0	0.0000 	OTUs
D240	Otu25379	0	0.0000 	OTUs
D240	Otu25496	0	0.0000 	OTUs
D240	Otu26265	0	0.0000 	OTUs
D240	Otu26439	0	0.0000 	OTUs
D240	Otu26789	0	0.0000 	OTUs
D240	Otu26889	0	0.0000 	OTUs
D240	Otu27460	0	0.0000 	OTUs
D240	Otu27526	0	0.0000 	OTUs
D240	Otu27620	0	0.0000 	OTUs
D240	Otu28204	0	0.0000 	OTUs
D240	Otu28493	0	0.0000 	OTUs
D240	Otu28583	0	0.0000 	OTUs
D240	Otu28679	0	0.0000 	OTUs
D240	Otu28779	0	0.0000 	OTUs
D240	Otu29165	0	0.0000 	OTUs
D240	Otu29171	0	0.0000 	OTUs
D240	Otu30009	0	0.0000 	OTUs
D240	Otu30201	0	0.0000 	OTUs
D240	Otu3117	0	0.0000 	OTUs
D240	Otu31379	0	0.0000 	OTUs
D240	Otu31407	0	0.0000 	OTUs
D240	Otu31763	0	0.0000 	OTUs
D240	Otu322	0	0.0000 	OTUs
D240	Otu3548	0	0.0000 	OTUs
D240	Otu3738	0	0.0000 	OTUs
D240	Otu3966	0	0.0000 	OTUs
D240	Otu4017	0	0.0000 	OTUs
D240	Otu4049	0	0.0000 	OTUs
D240	Otu4634	0	0.0000 	OTUs
D240	Otu4648	0	0.0000 	OTUs
D240	Otu526	0	0.0000 	OTUs
D240	Otu54	0	0.0000 	OTUs
D240	Otu555	0	0.0000 	OTUs
D240	Otu571	0	0.0000 	OTUs
D240	Otu5816	0	0.0000 	OTUs
D240	Otu5877	0	0.0000 	OTUs
D240	Otu606	0	0.0000 	OTUs
D240	Otu625	0	0.0000 	OTUs
D240	Otu627	0	0.0000 	OTUs
D240	Otu6400	0	0.0000 	OTUs
D240	Otu641	0	0.0000 	OTUs
D240	Otu644	0	0.0000 	OTUs
D240	Otu6647	0	0.0000 	OTUs
D240	Otu6984	0	0.0000 	OTUs
D240	Otu6997	0	0.0000 	OTUs
D240	Otu70	0	0.0000 	OTUs
D240	Otu7022	0	0.0000 	OTUs
D240	Otu7033	0	0.0000 	OTUs
D240	Otu7048	0	0.0000 	OTUs
D240	Otu7050	0	0.0000 	OTUs
D240	Otu7066	0	0.0000 	OTUs
D240	Otu7085	0	0.0000 	OTUs
D240	Otu7136	0	0.0000 	OTUs
D240	Otu7163	0	0.0000 	OTUs
D240	Otu7211	0	0.0000 	OTUs
D240	Otu7334	0	0.0000 	OTUs
D240	Otu7356	0	0.0000 	OTUs
D240	Otu7414	0	0.0000 	OTUs
D240	Otu743	0	0.0000 	OTUs
D240	Otu7436	0	0.0000 	OTUs
D240	Otu7456	0	0.0000 	OTUs
D240	Otu7457	0	0.0000 	OTUs
D240	Otu7474	0	0.0000 	OTUs
D240	Otu7598	0	0.0000 	OTUs
D240	Otu7628	0	0.0000 	OTUs
D240	Otu7839	0	0.0000 	OTUs
D240	Otu7847	0	0.0000 	OTUs
D240	Otu7879	0	0.0000 	OTUs
D240	Otu8041	0	0.0000 	OTUs
D240	Otu805	0	0.0000 	OTUs
D240	Otu8101	0	0.0000 	OTUs
D240	Otu8127	0	0.0000 	OTUs
D240	Otu8137	0	0.0000 	OTUs
D240	Otu8183	0	0.0000 	OTUs
D240	Otu823	0	0.0000 	OTUs
D240	Otu8300	0	0.0000 	OTUs
D240	Otu832	0	0.0000 	OTUs
D240	Otu851	0	0.0000 	OTUs
D240	Otu8697	0	0.0000 	OTUs
D240	Otu8791	0	0.0000 	OTUs
D240	Otu8796	0	0.0000 	OTUs
D240	Otu8849	0	0.0000 	OTUs
D240	Otu8870	0	0.0000 	OTUs
D240	Otu8874	0	0.0000 	OTUs
D240	Otu8912	0	0.0000 	OTUs
D240	Otu8919	0	0.0000 	OTUs
D240	Otu9002	0	0.0000 	OTUs
D240	Otu9032	0	0.0000 	OTUs
D240	Otu9068	0	0.0000 	OTUs
D240	Otu9139	0	0.0000 	OTUs
D240	Otu9155	0	0.0000 	OTUs
D240	Otu9166	0	0.0000 	OTUs
D240	Otu9179	0	0.0000 	OTUs
D240	Otu9236	0	0.0000 	OTUs
D240	Otu9543	0	0.0000 	OTUs
D240	Otu9549	0	0.0000 	OTUs
D240	Otu9771	0	0.0000 	OTUs
D240	Otu9847	0	0.0000 	OTUs
D240	Otu9860	0	0.0000 	OTUs
D240	Otu989	0	0.0000 	OTUs
D25	Otu8148	0.5337 	0.5175 	OTUs
D25	Otu26248	0.4894 	0.4879 	OTUs
D25	Otu7087	0.4483 	0.4483 	OTUs
D25	Otu21411	0.4329 	0.3564 	OTUs
D25	Otu7401	0.4262 	0.4263 	OTUs
D25	Otu8695	0.4199 	0.3889 	OTUs
D25	Otu28833	0.4163 	0.4163 	OTUs
D25	Bacteria.Synergistetes.Synergistia.Synergistales.Synergistaceae.Synergistes	0.3989 	0.3670 	Genus
D25	Otu17043	0.3987 	0.3672 	OTUs
D25	Otu7056	0.3934 	0.3933 	OTUs
D25	Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae.Clostridium.Clostridium_celatum	0.3916 	0.3916 	Species
D25	Otu31262	0.3894 	0.3261 	OTUs
D25	Otu7780	0.3891 	0.3891 	OTUs
D25	Otu1538	0.3768 	0.3767 	OTUs
D25	Otu594	0.3731 	0.3731 	OTUs
D25	Otu21823	0.3699 	0.3699 	OTUs
D25	Otu1027	0.3695 	0.3695 	OTUs
D25	Otu15732	0.3687 	0.3050 	OTUs
D25	Otu21072	0.3667 	0.2980 	OTUs
D25	Otu30330	0.3626 	0.3626 	OTUs
D25	Otu16023	0.3616 	0.3280 	OTUs
D25	Bacteria.Actinobacteria	0.3481 	0.3132 	Phylum
D25	Otu20631	0.3390 	0.3390 	OTUs
D25	Otu22144	0.3390 	0.3268 	OTUs
D25	Otu1135	0.3378 	0.3378 	OTUs
D25	Otu37	0.3361 	0.3361 	OTUs
D25	Bacteria.Firmicutes.Bacilli.Bacillales.Staphylococcaceae	0.3360 	0.3360 	Family
D25	Otu19675	0.3351 	0.3351 	OTUs
D25	Otu565	0.3285 	0.3285 	OTUs
D25	Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Bacteroidaceae.Bacteroides.Bacteroides_coprophilus	0.3285 	0.3285 	Species
D25	Otu560	0.3245 	0.2975 	OTUs
D25	Bacteria.Firmicutes.Clostridia.Clostridiales.EtOH8	0.3229 	0.2736 	Family
D25	Otu24252	0.3229 	0.2736 	OTUs
D25	Otu9860	0.3222 	0.3222 	OTUs
D25	Otu654	0.3215 	0.3215 	OTUs
D25	Otu28486	0.3151 	0.3151 	OTUs
D25	Otu1536	0.3105 	0.3105 	OTUs
D25	Otu649	0.3097 	0.2886 	OTUs
D25	Otu15707	0.3083 	0.3083 	OTUs
D25	Otu7365	0.3054 	0.2979 	OTUs
D25	Otu31448	0.3048 	0.2818 	OTUs
D25	Otu15662	0.3017 	0.3017 	OTUs
D25	Otu328	0.3005 	0.3005 	OTUs
D25	Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Lachnospira	0.2978 	0.2978 	Genus
D25	Otu1218	0.2947 	0.2947 	OTUs
D25	Otu16266	0.2933 	0.2933 	OTUs
D25	Bacteria.Firmicutes.Bacilli.Bacillales.Staphylococcaceae.Staphylococcus	0.2913 	0.2913 	Genus
D25	Otu630	0.2899 	0.2899 	OTUs
D25	Otu9210	0.2852 	0.2852 	OTUs
D25	Otu24214	0.2840 	0.2246 	OTUs
D25	Otu3209	0.2837 	0.2837 	OTUs
D25	Otu15867	0.2790 	0.2790 	OTUs
D25	Otu26032	0.2786 	0.2786 	OTUs
D25	Otu15827	0.2722 	0.2723 	OTUs
D25	Otu645	0.2720 	0.2721 	OTUs
D25	Otu21718	0.2716 	0.2717 	OTUs
D25	Otu8125	0.2701 	0.2701 	OTUs
D25	Otu1534	0.2672 	0.2320 	OTUs
D25	Otu15918	0.2661 	0.2427 	OTUs
D25	Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus.Lactobacillus_reuteri	0.2654 	0.2654 	Species
D25	Otu67	0.2654 	0.2654 	OTUs
D25	Otu8693	0.2642 	0.2642 	OTUs
D25	Otu21563	0.2636 	0.2505 	OTUs
D25	Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Oxalobacteraceae.Oxalobacter	0.2609 	0.2609 	Genus
D25	Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Oxalobacteraceae.Oxalobacter.Oxalobacter_formigenes	0.2609 	0.2609 	Species
D25	Otu279	0.2609 	0.2609 	OTUs
D25	Otu664	0.2608 	0.2151 	OTUs
D25	Otu9387	0.2595 	0.2595 	OTUs
D25	Otu115	0.2588 	0.2587 	OTUs
D25	Otu28513	0.2559 	0.2407 	OTUs
D25	Otu7129	0.2556 	0.2000 	OTUs
D25	Otu104	0.2551 	0.2551 	OTUs
D25	Otu28942	0.2545 	0.2545 	OTUs
D25	Otu601	0.2505 	0.2505 	OTUs
D25	Otu18620	0.2493 	0.1711 	OTUs
D25	Otu28186	0.2485 	0.2485 	OTUs
D25	Otu15914	0.2475 	0.2475 	OTUs
D25	Otu8731	0.2472 	0.1911 	OTUs
D25	Bacteria.Firmicutes.Bacilli	0.2470 	0.2205 	Class
D25	Otu3548	0.2467 	0.2467 	OTUs
D25	Otu8869	0.2444 	0.2039 	OTUs
D25	Otu488	0.2429 	0.2289 	OTUs
D25	Otu4899	0.2418 	0.2432 	OTUs
D25	Otu23028	0.2407 	0.2407 	OTUs
D25	Otu28842	0.2384 	0.2384 	OTUs
D25	Otu15681	0.2347 	0.2347 	OTUs
D25	Otu1170	0.2339 	0.1593 	OTUs
D25	Otu9003	0.2324 	0.2324 	OTUs
D25	Otu30429	0.2320 	0.2320 	OTUs
D25	Otu28844	0.2315 	0.1998 	OTUs
D25	Otu3105	0.2302 	0.1784 	OTUs
D25	Otu16059	0.2301 	0.2088 	OTUs
D25	Otu117	0.2300 	0.0479 	OTUs
D25	Otu19668	0.2285 	0.1843 	OTUs
D25	Otu21924	0.2267 	0.2258 	OTUs
D25	Bacteria.Bacteroidetes.Flavobacteriia	0.2265 	0.2265 	Class
D25	Bacteria.Bacteroidetes.Flavobacteriia.Flavobacteriales	0.2265 	0.2265 	Order
D25	Bacteria.Firmicutes.Bacilli.Bacillales	0.2264 	0.1482 	Order
D25	Otu15671	0.2251 	0.2252 	OTUs
D25	Otu7838	0.2241 	0.2142 	OTUs
D25	Otu15718	0.2235 	0.2051 	OTUs
D25	Otu19805	0.2229 	0.2229 	OTUs
D25	Bacteria.Bacteroidetes.Flavobacteriia.Flavobacteriales.Weeksellaceae	0.2227 	0.2227 	Family
D25	Otu478	0.2223 	0.2099 	OTUs
D25	Otu153	0.2223 	0.2223 	OTUs
D25	Otu775	0.2220 	0.2220 	OTUs
D25	Otu613	0.2214 	0.2214 	OTUs
D25	Bacteria.Proteobacteria.Gammaproteobacteria.Xanthomonadales.Xanthomonadaceae	0.2210 	0.2210 	Family
D25	Otu600	0.2200 	0.2200 	OTUs
D25	Otu28507	0.2190 	0.2189 	OTUs
D25	Otu1178	0.2187 	0.2187 	OTUs
D25	Otu363	0.2168 	0.2168 	OTUs
D25	Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.RF16	0.2167 	0.2167 	Family
D25	Otu24267	0.2151 	0.2048 	OTUs
D25	Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus.Streptococcus_luteciae	0.2146 	0.2146 	Species
D25	Otu33	0.2146 	0.2146 	OTUs
D25	Otu19824	0.2136 	0.2136 	OTUs
D25	Otu8383	0.2125 	0.2125 	OTUs
D25	Otu638	0.2118 	0.2118 	OTUs
D25	Otu26342	0.2096 	0.2096 	OTUs
D25	Otu24	0.2050 	0.1737 	OTUs
D25	Otu15683	0.2041 	0.1400 	OTUs
D25	Otu21465	0.2029 	0.2029 	OTUs
D25	Otu8873	0.2017 	0.1857 	OTUs
D25	Bacteria.Firmicutes.Bacilli.Lactobacillales	0.2015 	0.1768 	Order
D25	Otu1419	0.1998 	0.1998 	OTUs
D25	Otu24195	0.1978 	0.1868 	OTUs
D25	Otu615	0.1974 	0.1974 	OTUs
D25	Otu8706	0.1971 	0.1971 	OTUs
D25	Otu826	0.1953 	0.1953 	OTUs
D25	Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Clostridium	0.1937 	0.1530 	Genus
D25	Otu31260	0.1937 	0.1530 	OTUs
D25	Bacteria.TM7.TM7.3.CW040.F16	0.1916 	0.1688 	Family
D25	Otu28562	0.1911 	0.1555 	OTUs
D25	Bacteria.Firmicutes.Clostridia.Clostridiales.Veillonellaceae.Anaerovibrio	0.1905 	0.1905 	Genus
D25	Bacteria.Firmicutes.Clostridia.Clostridiales.Veillonellaceae.Phascolarctobacterium	0.1901 	0.1976 	Genus
D25	Otu2354	0.1900 	0.1823 	OTUs
D25	Otu1611	0.1894 	0.1894 	OTUs
D25	Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae	0.1885 	0.1468 	Family
D25	Otu674	0.1884 	0.1884 	OTUs
D25	Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus	0.1877 	0.1461 	Genus
D25	Otu20944	0.1877 	0.1877 	OTUs
D25	Otu28432	0.1875 	0.1875 	OTUs
D25	Otu28497	0.1873 	0.1873 	OTUs
D25	Otu14273	0.1871 	0.1870 	OTUs
D25	Otu16031	0.1864 	0.1865 	OTUs
D25	Otu78	0.1864 	0.1864 	OTUs
D25	Otu603	0.1863 	0.1863 	OTUs
D25	Otu21330	0.1847 	0.1847 	OTUs
D25	Otu7039	0.1837 	0.1837 	OTUs
D25	Otu7074	0.1830 	0.1830 	OTUs
D25	Otu629	0.1829 	0.1608 	OTUs
D25	Otu9572	0.1823 	0.1578 	OTUs
D25	Otu6563	0.1820 	0.1856 	OTUs
D25	Otu126	0.1810 	0.1357 	OTUs
D25	Otu8725	0.1806 	0.1262 	OTUs
D25	Otu25363	0.1786 	0.1391 	OTUs
D25	Otu732	0.1768 	0.1703 	OTUs
D25	Otu8642	0.1760 	0.1384 	OTUs
D25	Otu7835	0.1756 	0.1756 	OTUs
D25	Otu7014	0.1749 	0.1564 	OTUs
D25	Otu7748	0.1743 	0.1743 	OTUs
D25	Otu1177	0.1734 	0.1459 	OTUs
D25	Otu7228	0.1728 	0.0988 	OTUs
D25	Otu28416	0.1725 	0.1343 	OTUs
D25	Otu15920	0.1723 	0.1315 	OTUs
D25	Otu7033	0.1718 	0.1718 	OTUs
D25	Otu21446	0.1711 	0.1540 	OTUs
D25	Otu15668	0.1704 	0.1651 	OTUs
D25	Otu7229	0.1704 	0.1704 	OTUs
D25	Otu15317	0.1700 	0.1382 	OTUs
D25	Otu525	0.1691 	0.1691 	OTUs
D25	Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae.Dorea.Dorea_formicigenerans	0.1685 	0.0857 	Species
D25	Otu8864	0.1685 	0.0857 	OTUs
D25	Otu139	0.1684 	0.1684 	OTUs
D25	Otu31300	0.1677 	0.1525 	OTUs
D25	Otu10335	0.1676 	0.1591 	OTUs
D25	Otu599	0.1671 	0.1670 	OTUs
D25	Otu7516	0.1670 	0.1670 	OTUs
D25	Otu9068	0.1666 	0.1666 	OTUs
D25	Otu16247	0.1657 	0.1657 	OTUs
D25	Otu130	0.1651 	0.1578 	OTUs
D25	Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Prevotellaceae.Prevotella.Prevotella_stercorea	0.1651 	0.1651 	Species
D25	Otu475	0.1637 	0.1637 	OTUs
D25	Otu28169	0.1624 	0.1522 	OTUs
D25	Otu111	0.1622 	0.1445 	OTUs
D25	Otu10244	0.1617 	0.1617 	OTUs
D25	Otu23283	0.1617 	0.1515 	OTUs
D25	Otu8868	0.1615 	0.1588 	OTUs
D25	Otu15785	0.1611 	0.1611 	OTUs
D25	Otu7001	0.1603 	0.1441 	OTUs
D25	Bacteria.Bacteroidetes.Bacteroidia	0.1596 	0.1547 	Class
D25	Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales	0.1596 	0.1547 	Order
D25	Otu9656	0.1589 	0.1589 	OTUs
D25	Otu14046	0.1588 	0.1587 	OTUs
D25	Bacteria.Actinobacteria.Coriobacteriia	0.1573 	0.1573 	Class
D25	Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales	0.1573 	0.1573 	Order
D25	Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Coriobacteriaceae	0.1573 	0.1573 	Family
D25	Otu28716	0.1573 	0.1573 	OTUs
D25	Otu692	0.1571 	0.1399 	OTUs
D25	Otu169	0.1567 	0.1567 	OTUs
D25	Bacteria.Bacteroidetes	0.1566 	0.1510 	Phylum
D25	Otu86	0.1562 	0.1562 	OTUs
D25	Otu1391	0.1559 	0.1316 	OTUs
D25	Otu9369	0.1550 	0.1550 	OTUs
D25	Otu19724	0.1549 	0.1549 	OTUs
D25	Otu24215	0.1546 	0.0953 	OTUs
D25	Bacteria.Thermi.Deinococci.Thermales.Thermaceae.Thermus	0.1544 	0.1544 	Genus
D25	Otu1145	0.1535 	0.1534 	OTUs
D25	Otu7926	0.1524 	0.1524 	OTUs
D25	Bacteria.Proteobacteria.Gammaproteobacteria.Pseudomonadales.Moraxellaceae	0.1514 	0.1476 	Family
D25	Otu26564	0.1509 	0.1285 	OTUs
D25	Otu31371	0.1508 	0.1508 	OTUs
D25	Otu232	0.1501 	0.1501 	OTUs
D25	Otu9008	0.1497 	0.1497 	OTUs
D25	Otu129	0.1497 	0.1497 	OTUs
D25	Otu23394	0.1493 	0.1388 	OTUs
D25	Otu719	0.1492 	0.1294 	OTUs
D25	Otu682	0.1481 	0.1481 	OTUs
D25	Bacteria.Proteobacteria	0.1479 	0.1516 	Phylum
D25	Otu27273	0.1479 	0.0922 	OTUs
D25	Otu8669	0.1479 	0.1391 	OTUs
D25	Otu8719	0.1478 	0.1478 	OTUs
D25	Otu134	0.1476 	0.1365 	OTUs
D25	Bacteria.Actinobacteria.Actinobacteria	0.1447 	0.1447 	Class
D25	Otu9018	0.1444 	0.1363 	OTUs
D25	Bacteria.Thermi	0.1438 	0.1437 	Phylum
D25	Bacteria.Thermi.Deinococci	0.1438 	0.1437 	Class
D25	Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae.Anaerotruncus	0.1433 	0.1433 	Genus
D25	Otu5877	0.1432 	0.1432 	OTUs
D25	Otu28556	0.1420 	0.1420 	OTUs
D25	Otu21723	0.1420 	0.0845 	OTUs
D25	Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Barnesiellaceae	0.1419 	0.1419 	Family
D25	Otu8680	0.1419 	0.1419 	OTUs
D25	Otu21397	0.1418 	0.1382 	OTUs
D25	Otu1154	0.1410 	0.1406 	OTUs
D25	Otu1175	0.1405 	0.0843 	OTUs
D25	Otu16263	0.1405 	0.1405 	OTUs
D25	Bacteria.Proteobacteria.Betaproteobacteria	0.1403 	0.1284 	Class
D25	Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Alcaligenaceae.Sutterella	0.1392 	0.1393 	Genus
D25	Bacteria.Spirochaetes.Spirochaetes	0.1388 	0.1288 	Class
D25	Otu71	0.1382 	0.1382 	OTUs
D25	Otu767	0.1369 	0.1369 	OTUs
D25	Otu19834	0.1365 	0.1365 	OTUs
D25	Otu714	0.1363 	0.1363 	OTUs
D25	Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales	0.1360 	0.1228 	Order
D25	Otu10087	0.1355 	0.1355 	OTUs
D25	Otu8672	0.1351 	0.1351 	OTUs
D25	Otu206	0.1349 	0.1349 	OTUs
D25	Otu7017	0.1336 	0.1336 	OTUs
D25	Bacteria.Firmicutes.Erysipelotrichi.Erysipelotrichales.Erysipelotrichaceae.p.75.a5	0.1328 	0.1239 	Genus
D25	Bacteria.Firmicutes.Clostridia.Clostridiales.Veillonellaceae.Megasphaera	0.1327 	0.1327 	Genus
D25	Otu21	0.1312 	0.1184 	OTUs
D25	Otu28961	0.1308 	0.1308 	OTUs
D25	Otu26336	0.1308 	0.1177 	OTUs
D25	Otu321	0.1304 	0.1315 	OTUs
D25	Otu1878	0.1304 	0.1304 	OTUs
D25	Otu7027	0.1302 	0.1302 	OTUs
D25	Otu7247	0.1300 	0.1300 	OTUs
D25	Otu7012	0.1297 	0.1297 	OTUs
D25	Otu22226	0.1289 	0.1289 	OTUs
D25	Bacteria.Thermi.Deinococci.Thermales	0.1276 	0.1276 	Order
D25	Bacteria.Thermi.Deinococci.Thermales.Thermaceae	0.1276 	0.1276 	Family
D25	Otu3676	0.1276 	0.0289 	OTUs
D25	Otu30108	0.1274 	0.1044 	OTUs
D25	Otu8158	0.1266 	0.1266 	OTUs
D25	Otu3164	0.1264 	0.1151 	OTUs
D25	Otu641	0.1260 	0.1260 	OTUs
D25	Otu7108	0.1253 	0.1253 	OTUs
D25	Otu433	0.1249 	0.1249 	OTUs
D25	Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus.Lactobacillus_salivarius	0.1246 	0.1246 	Species
D25	Otu324	0.1246 	0.1246 	OTUs
D25	Otu24581	0.1245 	0.1245 	OTUs
D25	Otu25209	0.1245 	0.1212 	OTUs
D25	Otu24537	0.1244 	0.1244 	OTUs
D25	Otu7928	0.1242 	0.1153 	OTUs
D25	Otu163	0.1241 	0.1241 	OTUs
D25	Otu21346	0.1239 	0.1239 	OTUs
D25	Otu183	0.1227 	0.1228 	OTUs
D25	Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Comamonadaceae	0.1227 	0.1227 	Family
D25	Otu155	0.1224 	0.1224 	OTUs
D25	Otu8982	0.1220 	0.0925 	OTUs
D25	Otu461	0.1219 	0.1219 	OTUs
D25	Otu21353	0.1214 	0.1214 	OTUs
D25	Bacteria.Actinobacteria.Actinobacteria.Bifidobacteriales	0.1213 	0.1213 	Order
D25	Bacteria.Actinobacteria.Actinobacteria.Bifidobacteriales.Bifidobacteriaceae	0.1213 	0.1213 	Family
D25	Bacteria.Actinobacteria.Actinobacteria.Bifidobacteriales.Bifidobacteriaceae.Bifidobacterium	0.1213 	0.1213 	Genus
D25	Otu15804	0.1211 	0.1183 	OTUs
D25	Otu7883	0.1211 	0.1211 	OTUs
D25	Otu15702	0.1194 	0.1194 	OTUs
D25	Otu42	0.1193 	0.0485 	OTUs
D25	Otu24345	0.1191 	0.1074 	OTUs
D25	Otu15824	0.1183 	0.1183 	OTUs
D25	Otu10988	0.1180 	0.1151 	OTUs
D25	Otu20630	0.1179 	0.1045 	OTUs
D25	Otu26583	0.1179 	0.1179 	OTUs
D25	Otu25821	0.1178 	0.1178 	OTUs
D25	Otu228	0.1175 	0.1175 	OTUs
D25	Bacteria.Spirochaetes.Spirochaetes.Spirochaetales	0.1173 	0.1173 	Order
D25	Bacteria.Spirochaetes.Spirochaetes.Spirochaetales.Spirochaetaceae	0.1173 	0.1173 	Family
D25	Otu3409	0.1167 	0.1167 	OTUs
D25	Otu7754	0.1157 	0.1157 	OTUs
D25	Otu116	0.1137 	0.1137 	OTUs
D25	Otu771	0.1127 	0.0500 	OTUs
D25	Otu109	0.1123 	0.1123 	OTUs
D25	Otu19673	0.1118 	0.1118 	OTUs
D25	Otu7007	0.1118 	0.0093 	OTUs
